code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301265,华新科技,成功,0.21400280014316841,15.584626972675323,0.4739696556189272,0.2824308773845195,,
301267,华厦眼科,成功,-0.5609922007948359,7.0,0.5762056949550822,-1.362856269240283,,
301266,宇邦新材,成功,-0.28973121596056517,13.95,0.5317162780743917,-0.15631638524741637,,
301268,铭利达,成功,-0.4996809606277948,15.65825650691986,0.6078338823669678,-0.4825582908900791,,
301272,英华特,成功,-0.4138314534431169,10.95,0.4825477724756927,-0.6216330865276576,,
301269,华大九天,成功,-0.36005470101758286,17.0,0.5438560475328007,-0.2910407453874336,,
301270,汉仪股份,成功,-0.3391385192787951,20.0,0.5597207779223072,-0.29162959514745634,,
301275,汉朔科技,成功,0.0,0.0,0.0,0.0,,
301273,瑞晨环保,成功,-0.6062875302569339,18.0,0.6062875302569339,-0.7187307365696489,,
301276,嘉曼服饰,成功,-0.49933915845325494,9.0,0.5418548927094424,-0.7724669486488007,,
301277,新天地,成功,-0.814649216955177,15.160045623779297,0.8286998379950843,-1.0316870200888737,,
301278,快可电子,成功,-0.5073841585089973,8.0,0.5912825279531644,-0.6281779550254355,,
301281,科源制药,成功,-0.17073107718921107,16.273192143440248,0.5598958622205129,-0.04832023331579328,,
301280,珠城科技,成功,-0.02388381911665172,12.659192204475403,0.4520442301693862,0.07965099384049318,,
301279,金道科技,成功,-0.566804702357983,19.27915403842926,0.6632303300424154,-0.5475376237066788,,
301282,金禄电子,成功,0.19482871194566614,20.0,0.5274058597477307,0.28181150877955546,,
301283,聚胶股份,成功,-0.4726099353343217,12.0,0.49863775003361505,-0.4500532097800221,,
301285,鸿日达,成功,1.5339783330351675,27.95,0.37175918324277535,0.7734455649824826,,
301287,康力源,成功,-0.23961860701245183,9.0,0.3057826238150079,-0.3097197401928141,,
301286,侨源股份,成功,0.3937141515457237,19.0,0.40282857691979346,0.36051590111965376,,
301291,明阳电气,成功,0.6076871072443019,24.1,0.38741429256081134,0.5660469326495334,,
301289,国缆检测,成功,0.03119132352523389,13.0,0.3997297030203635,0.13322523591363752,,
301288,清研环境,成功,-0.6142462167436892,17.1,0.6747918003519532,-0.6811278231641524,,
301290,东星医疗,成功,-0.18342582763650833,11.0,0.29207371620003564,-0.20083428127454517,,
301292,海科新源,成功,1.0831497242015966,23.305952191352844,0.3416808490166982,0.7634624674980767,,
301295,美硕科技,成功,-0.3550791575834356,15.1,0.6187785993665001,-0.2287255324606571,,
301293,三博脑科,成功,-0.21122587087299077,12.249088644981384,0.38013589804611464,-0.18242951081902037,,
301296,新巨丰,成功,-0.29524870628427774,7.1,0.4027215604162699,-0.34068114244360514,,
301297,富乐德,成功,-0.42772788059347533,16.1,0.6368022581857238,-0.46913063852262216,,
